state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
MT,1985,1.66999995708466,7.69999980926514,11669.4912109375,62.0232162475586,0.319078385829926,1.31289994716644,3.29999995231628,19,0,0.208700999617577,9167.078125,0,1,0,223,0.000269976007984951,56,6.77970019751228e-05,32,15,0.000405405007768422,7,0.000189188998774625,20,12,0.000502443348523229,0.000301466032397002,27,0.000482142990222201,10,0.00017857100465335,94.6029968261719,0.000114531998406164,825999.3125,37000.03515625,39805.484375,55999.984375,7572,7.19999980926514,60.1000022888184,-0.0510611943900585
MT,1986,1.53999996185303,8.10000038146973,12076.3671875,62.3333320617676,0.322081536054611,1.36020004749298,3.29999995231628,19,0,0.187298998236656,9575.28125,0,1,0,222,0.000271725992206484,30,3.67200009350199e-05,17,16,0.00042105300235562,2,5.26320000062697e-05,30,9,0.000769230769947171,0.000230769233894534,24,0.00047999998787418,2,3.9999998989515e-05,69.9359970092773,8.5601001046598e-05,816999.5,37999.96484375,39000,50000,7823,7,60.7000007629395,0.0265266485512257
MT,1987,1.46000003814697,7.40000009536743,12291,62.541805267334,0.32379999756813,1.40919995307922,3.29999995231628,20.3299999237061,0,0.175665006041527,9980.2236328125,0,1,0,234,0.00028924600337632,54,6.67490021442063e-05,32,17,0.000472221989184618,3,8.33329977467656e-05,26,12,0.000702699995599687,0.000324324006214738,35,0.000729167019017041,10,0.000208333003683947,77.8649978637695,9.62479971349239e-05,808999.9375,36000.01953125,37000.140625,47999.9765625,8074.00048828125,6.19999980926514,61.5,-0.0622297674417496
MT,1988,1.44000005722046,6.80000019073486,12383.060546875,62.9194602966309,0.322910487651825,1.45990002155304,3.29999995231628,21,0,0.162919998168945,10109.3271484375,0,1,0,198,0.000245962990447879,49,6.08699992881157e-05,35,20,0.000571428972762078,2,5.71429991396144e-05,13,3,0.000382350001018494,8.8234999566339e-05,20,0.000434782996308059,7,0.000152174005052075,73.125,9.08389993128367e-05,804999.1875,34999.9765625,34000.26171875,45999.9609375,8138,5.5,62.3000030517578,-0.00425743404775858
NE,1982,1.5900000333786,6.09999990463257,13192.1240234375,63.6597938537598,0.375894993543625,0.656599998474121,0.426409989595413,20,0.0377399995923042,0.220479995012283,7191.82666015625,1,0,0,261,0.000164151002536528,46,2.89309991785558e-05,25,14,0.000181818002602085,4,5.19480017828755e-05,34,9,0.000387585285352543,0.000102596110082231,31,0.000260500004515052,9,7.56299996282905e-05,90.4489974975586,5.6886001402745e-05,1589999.375,77000.078125,87722.625,119001.9140625,11435,9.69999980926514,57.7999992370605,-0.0392982661724091
NE,1983,1.50999999046326,5.69999980926514,12919.724609375,63.5976142883301,0.361238539218903,0.686800003051758,0.440259993076324,20,0.0375900007784367,0.212073996663094,7226.7978515625,1,0,0,255,0.000159774004714563,67,4.19800016970839e-05,29,17,0.000229729994316585,6,8.10810015536845e-05,38,19,0.000443279219325632,0.000221639609662816,42,0.000358969991793856,16,0.000136752001708373,70.9039993286133,4.44260003860109e-05,1596004.25,73999.9140625,85724.75,117001.421875,11534,9.60000038146973,57.9000015258789,-0.0244698841124773
NE,1984,1.45000004768372,4.40000009536743,13540.6591796875,64.5462265014648,0.346153855323792,0.718500018119812,0.45456001162529,20,0.0373799987137318,0.192238003015518,26148.271484375,1,0,0,285,0.000177569992956705,44,2.7414000214776e-05,23,28,0.000394366012187675,6,8.45070026116446e-05,27,11,0.000322301959386095,0.000131308202981018,37,0.000321739993523806,9,7.82610004534945e-05,63.3600006103516,3.94769995182287e-05,1605000.875,71000.03125,83772.375,114999.6953125,41968,7.5,59.5000038146973,0.0783497542142868
NE,1985,1.42999994754791,5.5,13735.169921875,64.9616394042969,0.36943855881691,0.751600027084351,0.469319999217987,21,0.0369199998676777,0.194536998867989,7505.62451171875,1,0,0,237,0.000147572005516849,48,2.98880004265811e-05,30,18,0.000260870001511648,6,8.69569994392805e-05,28,10,0.000342028768500313,0.000122153127449565,28,0.000252249999903142,14,0.000126126004033722,60.5149993896484,3.76809985027649e-05,1605995.625,68999.8828125,81864.4609375,111000.9921875,12054,7.19999980926514,60.1000022888184,0.0184423942118883
NE,1986,1.28999996185303,5,13971.1044921875,65.4792175292969,0.464396268129349,0.786199986934662,0.484569996595383,21,0.0371100008487701,0.18893800675869,7867.96630859375,1,0,0,290,0.000181476993020624,68,4.25530015490949e-05,40,23,0.000323943997500464,4,5.63380017410964e-05,40,15,0.000500000023748726,0.000187500001629815,46,0.000455450004665181,24,0.000237624000874348,78.75,4.92799990752246e-05,1597998.75,70999.9296875,80000,100999.0078125,12573,7,60.7000007629395,0.00771341752260923
NE,1987,1.25999999046326,4.90000009536743,14300,65.3130264282227,0.466874986886978,0.822499990463257,0.500299990177155,21,0.0372000001370907,0.180938005447388,8212.685546875,1,0,0,297,0.000186324003152549,54,3.38770005328115e-05,36,35,0.000492958002723753,2,2.81690008705482e-05,35,12,0.000454549997812137,0.000155843998072669,37,0.000381440011551604,16,0.00016494799638167,67.8919982910156,4.25920006819069e-05,1593997.5,70999.9609375,76999.2265625,97000.8359375,13091,6.19999980926514,61.5,-0.0277116652578115
NE,1988,1.24000000953674,3.59999990463257,14219.44140625,66.358283996582,0.498075067996979,0.860400021076202,0.516560018062592,21,0.0372000001370907,0.16237199306488,8368.896484375,1,0,0,261,0.00016292100190185,55,3.43319989042357e-05,35,22,0.000318840990075842,4,5.79709994781297e-05,33,11,0.000464790005935356,0.00015493000682909,23,0.000232320002396591,10,0.000101010002254043,90.5139999389648,5.65010013815481e-05,1602003.375,68999.9140625,70999.8046875,99001.375,13407,5.5,62.3000030517578,0.0314360558986664
NV,1982,4.90000009536743,10.1000003814697,14914.0810546875,65.9574432373047,0.161097854375839,2.02290010452271,6.39701986312866,21,0,0.192366003990173,7304.10888671875,0,0,0,280,0.000318906997563317,53,6.03640000917949e-05,34,9,0.000214286003028974,1,2.38100001297425e-05,39,16,0.000928571447730064,0.000380952376872301,50,0.000781250011641532,12,0.000187500001629815,96.3420028686523,0.000109729000541847,877998.9375,41999.9453125,42000,64000,6413,9.69999980926514,57.7999992370605,-0.0297069419175386
NV,1983,4.75,9.80000019073486,14863.5322265625,65.2757110595703,0.199971333146095,2.03449988365173,6.15944004058838,21,0,0.191312000155449,7661.0849609375,1,1,1,253,0.000282051012618467,41,4.57079986517783e-05,25,12,0.000292682991130278,1,2.43899994529784e-05,32,8,0.000761904753744602,0.000190476188436151,27,0.000421870005084202,8,0.000125000005937181,57.9189987182617,6.45699983579107e-05,897000.875,40999.9921875,42000,64000.7578125,6872,9.60000038146973,57.9000015258789,0.0372155383229256
NV,1984,4.65000009536743,7.80000019073486,15214.2861328125,66.7630081176758,0.222527474164963,2.04609990119934,5.93069982528687,21,0,0.192364007234573,7995.6494140625,1,1,1,249,0.000271538010565564,27,2.94439996650908e-05,19,13,0.000333333009621128,3,7.69230027799495e-05,24,5,0.000571428565308452,0.000119047617772594,32,0.000492309976834804,7,0.000107692001620308,59.2309989929199,6.4592000853736e-05,916998.6875,39000.0390625,42000,64999.69921875,7332,7.5,59.5000038146973,0.0521996952593327
NV,1985,4.40000009536743,8,15564.6181640625,66.019416809082,0.214512705802917,2.05780005455017,5.71044015884399,21,0,0.16575400531292,8083.32177734375,1,1,1,259,0.000276709004538134,44,4.7009001718834e-05,24,11,0.000282051012618467,3,7.69230027799495e-05,20,8,0.000476190471090376,0.000190476188436151,38,0.000584619992878288,8,0.000123076999443583,67.3280029296875,7.19320014468394e-05,936001.3125,39000.0390625,42000,64999.48828125,7566,7.19999980926514,60.1000022888184,0.0564310438930988
NV,1986,4.11999988555908,6,15976.2646484375,67.8426055908203,0.208978325128555,2.06960010528564,5.49837017059326,21,0,0.160077005624771,8253.34765625,1,1,1,233,0.000240951005253009,45,4.65359989902936e-05,28,12,0.000292682991130278,2,4.87799989059567e-05,30,9,0.000714285706635565,0.000214285711990669,32,0.000516130006872118,13,0.000209677004022524,69.9079971313477,7.22940021660179e-05,967001.5625,40999.9921875,42000,61999.8828125,7981,7,60.7000007629395,0.0561900287866592
NV,1987,4.01000022888184,6.30000019073486,16412,68.2352981567383,0.202500000596046,2.08139991760254,5.29416990280151,21,0,0.155419006943703,8337.64453125,1,1,1,262,0.000260178989265114,45,4.4686999899568e-05,26,13,0.000309524009935558,3,7.14289999450557e-05,22,5,0.000511629972606897,0.000116278999485075,30,0.000483870011521503,10,0.000161289994139224,68.7710037231445,6.82929967297241e-05,1006999.0625,41999.97265625,42999.828125,62000.12109375,8396,6.19999980926514,61.5,0.0713570937514305
NV,1988,3.89000010490417,5.19999980926514,16853.705078125,69.25,0.194898948073387,2.09330010414124,5.09755992889404,21,0,0.136147007346153,8528.455078125,1,1,1,286,0.000271347002126276,46,4.36429982073605e-05,32,8,0.000195122003788128,1,2.43899994529784e-05,24,7,0.000585369998589158,0.00017073200433515,42,0.000636360025964677,9,0.000136364003992639,75.3509979248047,7.14909983798862e-05,1054001,40999.98828125,40999.7109375,66000.375,8989,5.5,62.3000030517578,0.104920044541359
NH,1982,4.57000017166138,7.40000009536743,13834.12890625,63.0985908508301,0.483293563127518,0.100000001490116,0.300000011920929,20,0.108329996466637,0.194977998733521,7353.357421875,0,0,0,173,0.000182489005965181,34,3.58649995177984e-05,28,16,0.00034042599145323,5,0.000106382998637855,26,6,0.000477710011182353,0.000110240769572556,30,0.000422540004365146,14,0.000197183006093837,79.7249984741211,8.40990032884292e-05,948002.3125,46999.9375,54426.32421875,70999.1953125,6971,9.69999980926514,57.7999992370605,0.0239287000149488
NH,1983,4.59999990463257,5.40000009536743,14662.84375,65.6033248901367,0.567660570144653,0.100000001490116,0.300000011920929,20,0.10428000241518,0.190770998597145,7488.015625,1,0,0,191,0.000199165995582007,35,3.64959996659309e-05,29,21,0.000446808990091085,6,0.00012765999417752,35,7,0.000641387654468417,0.000128277533804066,26,0.000366199994459748,9,0.000126761005958542,63.048999786377,6.57440032227896e-05,958999.0625,46999.94921875,54569.18359375,70999.453125,7181,9.60000038146973,57.9000015258789,0.0877802893519402
NH,1984,4.57999992370605,4.30000019073486,15451.6484375,67.6151733398438,0.741758227348328,0.100000001490116,0.300000011920929,20,0.172490000724792,0.182961001992226,7458.0771484375,1,0,0,192,0.000196319000679068,23,2.35169991356088e-05,12,11,0.000239129993133247,1,2.17390006582718e-05,24,3,0.000438657327322289,5.48321659152862e-05,36,0.000507040007505566,6,8.45070026116446e-05,70.5189971923828,7.21050018910319e-05,978000.0625,46000.0859375,54712.41015625,71000.3125,7294,7.5,59.5000038146973,0.0829000025987625
NH,1985,4.3600001335144,3.90000009536743,16280.720703125,68.2958984375,0.715042412281036,0.100000001490116,0.300000011920929,20,0.160319998860359,0.177788004279137,7553.11572265625,1,0,0,191,0.000191383005585521,24,2.40480003412813e-05,18,12,0.000260870001511648,4,8.69569994392805e-05,21,3,0.000382820348022506,5.46886221854948e-05,36,0.000507040007505566,4,5.63380017410964e-05,72.5999984741211,7.2745002398733e-05,997998.75,45999.921875,54856.01953125,71000.3125,7538,7.19999980926514,60.1000022888184,0.0769000425934792
NH,1986,4.05000019073486,2.79999995231628,17132.095703125,69.9614868164062,0.696594417095184,0.100000001490116,0.300000011920929,20.5,0.155790001153946,0.172650992870331,8133.39453125,1,0,0,172,0.000167478006915189,27,2.62899993686005e-05,18,16,0.000326531007885933,3,6.12239964539185e-05,26,9,0.000472727260785177,0.000163636359502561,17,0.000257579988101497,3,4.54549990536179e-05,48.0369987487793,4.67739992018323e-05,1027000.5,48999.94140625,55000,65998.9140625,8353,7,60.7000007629395,0.0877443850040436
NH,1987,3.90000009536743,2.5,17906,71.2686538696289,0.675000011920929,0.100000001490116,0.300000011920929,21,0.151370003819466,0.167906999588013,8672.6474609375,1,0,0,179,0.00016934699669946,25,2.36520008911612e-05,18,23,0.000469388003693894,2,4.08160012739245e-05,16,5,0.000290909985778853,9.09090013010427e-05,28,0.000424239988205954,7,0.000106061001133639,53.2000007629395,5.0331000238657e-05,1057001.375,48999.97265625,54999.83203125,66000.3828125,9167,6.19999980926514,61.5,0.142360851168633
NH,1988,3.78999996185303,2.40000009536743,18704.5234375,70.8383941650391,0.649663150310516,0.100000001490116,0.300000011920929,21,0.151370003819466,0.156749993562698,8762.1884765625,1,0,0,166,0.000152994995005429,22,2.02760002139257e-05,11,13,0.00027083299937658,0,0,28,4,0.000549020012840629,7.84310032031499e-05,28,0.000388890010071918,7,9.72220004769042e-05,43.7159996032715,4.02920013584662e-05,1085002.875,48000.05859375,50999.9609375,71999.7890625,9507,5.5,62.3000030517578,0.0498003475368023
NJ,1982,2.24000000953674,9,16665.87109375,57.8578948974609,0.0894988104701042,0.100000001490116,0.100000001490116,19,2.81746006011963,0.175159007310867,6971.9833984375,0,0,0,1061,0.000142799006425776,263,3.53969990101177e-05,157,73,0.000180247006937861,16,3.95060014852788e-05,143,55,0.000384023733204231,0.000147701430250891,147,0.000300610001431778,71,0.000145194004289806,270.674987792969,3.64299994544126e-05,7430023.5,404999.78125,372372.8125,489005.6875,51802,9.69999980926514,57.7999992370605,0.00956335943192244
NJ,1983,2.24000000953674,7.80000019073486,17275.228515625,58.574146270752,0.0860091745853424,0.100000001490116,0.100000001490116,21,2.79994988441467,0.168255999684334,6992.091796875,0,0,0,932,0.000124799000332132,210,2.81199991150061e-05,127,59,0.000150127001688816,16,4.07119987357873e-05,109,44,0.000294184515951201,0.000118753378046677,138,0.000279920001048595,59,0.000119675001769792,232,3.10659997921903e-05,7468008.5,393000.59375,370515.75,492998,52217,9.60000038146973,57.9000015258789,0.0659496486186981
NJ,1984,2.1800000667572,6.19999980926514,18065.93359375,61.5186805725098,0.0824175849556923,0.100000001490116,0.100000001490116,21,2.78484988212585,0.160739004611969,6959.14111328125,0,0,0,922,0.000122654993901961,152,2.02209994313307e-05,88,64,0.000167538993991911,12,3.1414001568919e-05,98,26,0.000265821843640879,7.05241618561558e-05,121,0.000241999994614162,33,6.6000000515487e-05,211.628005981445,2.81529992207652e-05,7517019.5,382000.625,368667.96875,5e+05,52312,7.5,59.5000038146973,0.0668847262859344
NJ,1985,2.15000009536743,5.69999980926514,18662.076171875,61.6970520019531,0.0794491544365883,0.100000001490116,0.100000001490116,21,2.76828002929688,0.149364992976189,7023.037109375,0,0,0,964,0.000127480001538061,171,2.2612999600824e-05,109,54,0.0001443850051146,9,2.40640001720749e-05,103,34,0.000280784472124651,9.26861393963918e-05,119,0.000237050000578165,37,7.3704999522306e-05,203.462997436523,2.69060001301114e-05,7561970.5,374000.0625,366829.40625,502003.78125,53108,7.19999980926514,60.1000022888184,0.0409840010106564
NJ,1986,2.05999994277954,5,19421.052734375,62.407527923584,0.077399380505085,0.100000001490116,0.100000001490116,21,2.81966996192932,0.142315000295639,7224.90185546875,0,0,0,1039,0.000136261995066889,182,2.3869000870036e-05,107,76,0.000209945006645285,9,2.48619999183575e-05,95,28,0.000260273984167725,7.67123274272308e-05,128,0.000274090009042993,39,8.35120008559898e-05,205.063003540039,2.68929998128442e-05,7625017,361999.5625,364999.96875,466999.875,55090,7,60.7000007629395,0.0595219954848289
NJ,1987,2.00999999046326,4,20313,63.4121971130371,0.0750000029802322,0.100000001490116,0.100000001490116,21,2.8024001121521,0.129431992769241,7438.8671875,0,0,0,1023,0.000133341993205249,171,2.2288999389275e-05,117,65,0.000185714001418091,14,3.9999998989515e-05,98,22,0.000276059989118949,6.19720012764446e-05,123,0.000270329997874796,32,7.03300029272214e-05,204.244003295898,2.66219994955463e-05,7672001.5,350000.53125,354995.3125,454999.4375,57071,6.19999980926514,61.5,0.0939027890563011
NJ,1988,1.8400000333786,3.79999995231628,21168.431640625,63.3952255249023,0.072184793651104,0.100000001490116,0.100000001490116,21,2.8024001121521,0.116540998220444,7598.8720703125,0,0,0,1051,0.000136122005642392,200,2.59030002780491e-05,135,67,0.000203029994736426,11,3.33329990098719e-05,112,29,0.000326529989251867,8.45480026328005e-05,137,0.000287209986709058,55,0.000115303999336902,206.966995239258,2.6805999368662e-05,7721014.5,330000.5,343000.65625,477002.90625,58671,5.5,62.3000030517578,0.0633851066231728
NM,1982,1.58000004291534,9.19999980926514,11347.2548828125,55.8884315490723,0.241646781563759,9.81280040740967,2.22286009788513,21,1.19219994544983,0.208908006548882,8662.2890625,0,0,0,577,0.000421784003265202,117,8.55262987897731e-05,60,37,0.000486842007376254,11,0.000144737001392059,66,20,0.000855626130942255,0.000259280641330406,91,0.000892157026100904,19,0.000186275006853975,163.949996948242,0.000119848002213985,1367998.75,76000.015625,77136.4921875,101999.984375,11850.0009765625,9.69999980926514,57.7999992370605,-0.0281867887824774
NM,1983,1.6599999666214,10.1000003814697,11288.9912109375,55.1411285400391,0.348337173461914,9.67230033874512,2.23438000679016,21,1.38129997253418,0.208832994103432,8329.537109375,0,0,0,531,0.00037874499685131,83,5.92010983382352e-05,44,28,0.000378377997549251,4,5.40539986104704e-05,59,10,0.000767721503507346,0.000130122280097567,66,0.000634615018498152,16,0.000153846005559899,137.309997558594,9.79370015556924e-05,1401998.75,74000.078125,76850.78125,104000.0625,11678.0009765625,9.60000038146973,57.9000015258789,0.003580950666219
NM,1984,1.37999999523163,7.5,11539.560546875,57.4678535461426,0.445054948329926,9.53380012512207,2.24595999717712,21,1.20930004119873,0.20864200592041,8718.083984375,0,0,0,497,0.000348527013557032,96,6.73211980029009e-05,45,18,0.000250000011874363,4,5.5556000006618e-05,45,12,0.00058772717602551,0.00015672724111937,85,0.000809523975476623,19,0.00018095200357493,121.73999786377,8.53730016387999e-05,1426001.375,72000,76566.140625,104999.9765625,12432,7.5,59.5000038146973,0.0386681072413921
NM,1985,1.4099999666214,8.80000019073486,11861.228515625,57.1011657714844,0.429025411605835,9.39729976654053,2.25760006904602,21,1.08689999580383,0.201912999153137,9151.0458984375,0,0,0,535,0.000368965993402526,115,7.9310302680824e-05,58,40,0.000563380017410964,14,0.000197183006093837,63,19,0.000825877010356635,0.000249074015300721,79,0.000759614980779588,25,0.000240384993958287,132.289993286133,9.12320028874092e-05,1449998.125,71000.03125,76282.546875,104000.0546875,13268.9990234375,7.19999980926514,60.1000022888184,0.0159568842500448
NM,1986,1.30999994277954,9.19999980926514,11825.59375,58.3333320617676,0.417956650257111,9.26270008087158,2.26929998397827,21,1.08179998397827,0.222497999668121,9596.3447265625,0,0,0,499,0.000337389996275306,88,5.94997000007425e-05,48,32,0.000444444012828171,10,0.000138888994115405,59,17,0.000776315806433558,0.000223684211960062,69,0.000718750001396984,23,0.000239582994254306,123,8.3163999079261e-05,1479000.625,72000.0703125,76000,96000,14193,7,60.7000007629395,-0.0373823456466198
NM,1987,1.24000000953674,8.89999961853027,11898,57.9683113098145,0.405000001192093,9.13000011444092,2.28105998039246,21,1.06669998168945,0.220807000994682,10077.3427734375,0,0,0,568,0.000378666998585686,97,6.46667031105608e-05,55,33,0.000458333001006395,5,6.94440022925846e-05,53,10,0.00071622000541538,0.000135134992888197,78,0.000829786993563175,20,0.00021276599727571,160.350006103516,0.000106899002275895,1499998.625,72000.0546875,73999.609375,94000.0234375,15116,6.19999980926514,61.5,-0.0541545301675797
NM,1988,1.25,7.80000019073486,12019.2490234375,58.5793380737305,0.389797896146774,8.99930000305176,2.29288005828857,21,1.06669998168945,0.220724001526833,10141.353515625,0,0,0,487,0.000323159008985385,92,6.10483984928578e-05,51,31,0.000442857010057196,18,0.000257142994087189,45,14,0.000642860017251223,0.000199999994947575,57,0.000606383022386581,12,0.00012765999417752,161.470001220703,0.000107147003291175,1506998,70000.0234375,69999.6875,93999.9921875,15282.9990234375,5.5,62.3000030517578,0.0135970190167427
NY,1982,2.16000008583069,8.60000038146973,15158.7109375,54.3152084350586,0.119331747293472,0.100000001490116,0.100000001490116,19,0.208399996161461,0.167704999446869,4576.345703125,1,0,0,2162,0.000122932004160248,477,2.71222997980658e-05,272,129,0.000141291995532811,29,3.1763000151841e-05,288,131,0.000312159740133211,0.000141989323310554,298,0.000244463008129969,108,8.85970002855174e-05,546.859985351562,3.10950017592404e-05,17586958,913002.875,922604.5625,1218998.375,80484,9.69999980926514,57.7999992370605,0.00207462417893112
NY,1983,2.05999994277954,8.60000038146973,15573.39453125,54.3515129089355,0.132855504751205,0.100000001490116,0.100000001490116,19,0.20100000500679,0.163120999932289,4737.51123046875,1,0,0,2077,0.000117443996714428,436,2.46537001657998e-05,260,121,0.000136568996822461,23,2.59589996858267e-05,269,96,0.00029545312281698,0.000105440514744259,248,0.000202448994969018,87,7.10199965396896e-05,495.690002441406,2.80290005321149e-05,17685024,885999.0625,910465.9375,1224999.875,83783,9.60000038146973,57.9000015258789,0.0627832859754562
NY,1984,2.04999995231628,7.19999980926514,16335.1650390625,55.0517272949219,0.135999992489815,0.100000001490116,0.100000001490116,19,0.17739999294281,0.16169199347496,4917.59423828125,1,0,0,2060,0.000116082002932671,360,2.02862993319286e-05,214,108,0.000125873993965797,18,2.09789996006293e-05,241,80,0.00026822870131582,8.90385708771646e-05,246,0.000200979993678629,75,6.12750009167939e-05,443.910003662109,2.50150005740579e-05,17746076,858000.875,898487,1224002.375,87268,7.5,59.5000038146973,0.0563927069306374
NY,1985,1.94000005722046,6.5,16708.685546875,56.7492485046387,0.131101697683334,0.100000001490116,0.100000001490116,19.1599998474121,0.183799996972084,0.155274003744125,5090.12548828125,1,0,0,2006,0.000112804002128541,376,2.11438000405906e-05,211,126,0.000150357998791151,29,3.46060005540494e-05,202,75,0.000227819778956473,8.45865506562404e-05,263,0.000216639004065655,91,7.49590035411529e-05,424.420013427734,2.38669999816921e-05,17783058,838000,886665.75,1214001.125,90518,7.19999980926514,60.1000022888184,0.0392642505466938
NY,1986,1.82000005245209,6.30000019073486,17326.109375,57.3886413574219,0.127719298005104,0.100000001490116,0.100000001490116,21,0.179800003767014,0.155270993709564,5296.99462890625,1,0,0,2122,0.000119247000839096,381,2.14105002669385e-05,236,146,0.00017632900562603,24,2.89859999611508e-05,232,73,0.000265142851276323,8.34285747259855e-05,257,0.000231949001317844,85,7.67149977036752e-05,430.179992675781,2.41739999182755e-05,17794996,827997.625,875000,1108002.125,94260,7,60.7000007629395,0.0514965578913689
NY,1987,1.77999997138977,4.90000009536743,18005,58.6735420227051,0.123759999871254,0.100000001490116,0.100000001490116,21,0.179499998688698,0.151975005865097,5498.02587890625,1,0,0,2333,0.000130884000100195,397,2.22720991587266e-05,236,157,0.000197236004169099,34,4.27140003012028e-05,235,61,0.000276800012215972,7.18489973223768e-05,304,0.000283053988823667,97,9.03170002857223e-05,479.829986572266,2.69190004473785e-05,17824944,796000.6875,848988.375,1074000,98002,6.19999980926514,61.5,0.028429826721549
NY,1988,1.71000003814697,4.19999980926514,18580.365234375,59.1712532043457,0.11911453306675,0.100000001490116,0.100000001490116,21,0.179499998688698,0.148806005716324,5789.921875,1,0,0,2255,0.00012591399718076,391,2.18326003960101e-05,235,126,0.000168448998010717,17,2.2726999304723e-05,227,82,0.000282689987216145,0.000102117002825253,281,0.00024670799029991,95,8.34059974295087e-05,418.579986572266,2.33720002142945e-05,17909050,748000.875,802999.8125,1138998.375,103692,5.5,62.3000030517578,0.0497644543647766
NC,1982,1.63999998569489,9,11078.7587890625,60.302074432373,1.43198096752167,22.3778991699219,0.426409989595413,21,27.6292991638184,0.210607007145882,7164.2255859375,1,0,0,1303,0.000216589003684931,243,4.03923004341777e-05,161,99,0.000330000009853393,19,6.33329982520081e-05,169,52,0.000475076376460493,0.000146177349961363,175,0.000371550006093457,51,0.00010828000085894,683.820007324219,0.000113665999379009,6016002.5,3e+05,355732.28125,470999.84375,43100,9.69999980926514,57.7999992370605,-0.012952477671206
NC,1983,1.55999994277954,8.89999961853027,11455.275390625,59.5545654296875,1.37614679336548,22.1697998046875,0.440259993076324,21,26.7460994720459,0.207259997725487,7411.23291015625,1,0,0,1234,0.000203061004867777,212,3.48856010532472e-05,136,109,0.000372014008462429,19,6.48459972580895e-05,143,44,0.000405078142648563,0.000124639424029738,177,0.000376595999114215,55,0.00011702100164257,341.619995117188,5.62150016776286e-05,6076991.5,292999.71875,353018.3125,469999.6875,45038,9.60000038146973,57.9000015258789,0.0797450989484787
NC,1984,1.52999997138977,6.69999980926514,12089.0107421875,61.8547668457031,1.31868135929108,21.9636993408203,0.45456001162529,21,26.1109008789062,0.199801996350288,7814.15673828125,1,0,0,1450,0.000235161001910456,227,3.68147993867751e-05,137,96,0.000333333009621128,11,3.81940008082893e-05,150,34,0.000428173778345808,9.70527253230102e-05,213,0.000456103007309139,68,0.000145609999890439,373.140014648438,6.0515998484334e-05,6165988.5,288000.28125,350325.0625,466999.78125,48182,7.5,59.5000038146973,0.0825915113091469
NC,1985,1.5,5.40000009536743,12353.8134765625,63.1748085021973,1.27118647098541,21.7593994140625,0.469319999217987,21,25.5795001983643,0.194195002317429,7981.27978515625,1,0,0,1482,0.000236930005485192,229,3.66107014997397e-05,150,103,0.000357638986315578,12,4.16670009144582e-05,172,47,0.000494747189804912,0.00013519253116101,234,0.000508696015458554,63,0.000136956994538195,345.329986572266,5.52089986740611e-05,6255012,287999.90625,347652.3125,459999.65625,49923,7.19999980926514,60.1000022888184,0.0306999124586582
NC,1986,1.45000004768372,5.30000019073486,12839.009765625,63.580638885498,1.23839008808136,21.5571002960205,0.484569996595383,21,26.0272006988525,0.189738005399704,8254.9208984375,1,0,0,1647,0.000260147993685678,251,3.96461982745677e-05,171,117,0.000378641008865088,20,6.47249980829656e-05,174,44,0.000504347844980657,0.000127536230138503,228,0.000533958023879677,66,0.000154566994751804,409.679992675781,6.4708998252172e-05,6331011.5,308999.8125,345000,426999.84375,52262,7,60.7000007629395,0.0483391396701336
NC,1987,1.39999997615814,4.5,13325,65.0853118896484,1.20000004768372,21.3565998077393,0.500299990177155,21,25.6944007873535,0.185424998402596,8513.9462890625,1,0,0,1584,0.000246998009970412,239,3.72680005966686e-05,158,126,0.0004077669873368,15,4.85439995827619e-05,154,45,0.000451609987067059,0.00013196500367485,228,0.000541567977052182,64,0.000152018998051062,353.440002441406,5.51119992451277e-05,6413007,309000,341002.1875,420999.78125,54599.99609375,6.19999980926514,61.5,0.07771385461092
NC,1988,1.3400000333786,3.59999990463257,13767.083984375,65.6070556640625,1.15495669841766,21.1580009460449,0.516560018062592,21,25.6944007873535,0.17569500207901,8929.41015625,1,0,0,1573,0.000242409994825721,206,3.17459998768754e-05,141,102,0.000339999998686835,14,4.66669989691582e-05,161,36,0.000507890013977885,0.000113565001811367,186,0.000434579007560387,43,0.000100466997537296,373.829986572266,5.76099992031232e-05,6489006.5,3e+05,316997.78125,428000.4375,57943,5.5,62.3000030517578,0.0413292720913887
ND,1982,2.11999988555908,5.90000009536743,12553.69921875,62.0041732788086,0.429594278335571,0.560100018978119,0.182769998908043,21,0,0.228972002863884,7815.47265625,1,0,0,148,0.00022023799829185,34,5.05952011735644e-05,20,14,0.000424241996370256,5,0.000151515007019043,27,6,0.000695103197358549,0.000154467386892065,23,0.000418181996792555,7,0.000127273000543937,78.75,0.000117187002615537,672000.3125,33000.03515625,38843.15234375,54999.9765625,5252,9.69999980926514,57.7999992370605,-0.0474599935114384
